condition_key,drug,rank,rank_by_rating,score,shrunk_rating,mean_rating,n_reviews,positive_rate,mean_useful,mimic_confirmed,mimic_notes_matched,mimic_match_mode
post traumatic stress disorde,Mirtazapine,10,21,30.4752,6.4973,6.2273,22,0.6364,20.4091,True,92,loose
post traumatic stress disorde,Desvenlafaxine,11,2,27.9884,8.0795,9.1667,12,0.9167,18.5833,True,92,loose
post traumatic stress disorde,Venlafaxine,12,19,24.072,6.6764,6.3846,13,0.6154,4.9231,True,92,loose
post traumatic stress disorde,Pristiq,13,4,23.5585,7.8528,9.0,9,0.8889,22.6667,False,92,loose
post traumatic stress disorde,Saphris,14,7,23.1299,7.71,8.6667,9,0.8889,31.6667,False,92,loose
post traumatic stress disorde,Amitriptyline,15,5,22.0489,7.7955,9.0,8,0.875,14.25,True,92,loose
postherpetic neuralgia,Gabapentin,1,1,45.6136,7.6023,7.8056,36,0.8056,42.3333,True,1,loose
postherpetic neuralgia,Lyrica,2,4,27.8442,6.961,6.9375,16,0.5625,32.0,False,1,loose
postherpetic neuralgia,Pregabalin,3,5,27.8442,6.961,6.9375,16,0.5625,32.0,False,1,loose
postherpetic neuralgia,Neurontin,4,2,26.3795,7.3164,7.6154,13,0.7692,77.0,False,1,loose
postherpetic neuralgia,Gabapentin enacarbil,5,3,19.3431,7.311,7.8571,7,0.8571,9.1429,True,1,loose
postherpetic neuralgia,Capsaicin,6,6,16.3176,6.6616,6.0,6,0.6667,15.0,False,1,loose
postherpetic neuralgia,Lidocaine,7,7,13.0099,5.8182,3.0,5,0.2,13.6,False,1,loose
postherpetic neuralgia,Lidoderm,8,8,13.0099,5.8182,3.0,5,0.2,13.6,False,1,loose
postmenopausal symptoms,Estradiol,1,9,86.6692,7.4318,7.4706,136,0.6985,33.5368,False,1,loose
postmenopausal symptoms,Conjugated estrogens,2,1,40.5116,7.945,8.3846,26,0.7692,41.1154,False,1,loose
postmenopausal symptoms,Angeliq,3,5,34.3669,7.6847,8.1,20,0.8,28.4,False,1,loose
postmenopausal symptoms,Drospirenone / estradiol,4,6,34.3669,7.6847,8.1,20,0.8,28.4,False,1,loose
postmenopausal symptoms,Premarin,5,2,33.6454,7.9303,8.5556,18,0.8333,56.8333,False,1,loose
postmenopausal symptoms,Vivelle-Dot,6,7,30.1299,7.5325,7.9375,16,0.75,41.0625,False,1,loose
postmenopausal symptoms,Femring,7,3,30.1102,7.7744,8.4,15,0.8667,15.6,False,1,loose
postmenopausal symptoms,Estradiol / norethindrone,8,11,30.1099,7.097,7.1667,18,0.6667,12.7778,False,1,loose
postmenopausal symptoms,Evamist,9,4,29.9667,7.7374,8.3333,15,0.8,42.4667,False,1,loose
postmenopausal symptoms,Climara,10,17,25.8069,6.6633,6.4,15,0.6,32.8,False,1,loose
postmenopausal symptoms,Conjugated estrogens / medroxyprogesterone,11,10,23.6359,7.1265,7.2727,11,0.7273,27.3636,False,1,loose
postmenopausal symptoms,Estradiol / levonorgestrel,12,19,22.2727,5.5682,4.5,16,0.3125,5.5625,False,1,loose
postmenopausal symptoms,Prempro,13,12,21.2727,7.0909,7.2222,9,0.7778,32.2222,False,1,loose
postmenopausal symptoms,Climara Pro,14,20,21.2167,5.4781,4.2667,15,0.2667,5.9333,False,1,loose
postmenopausal symptoms,Estradiol Patch,15,18,20.8292,6.5868,6.1,10,0.6,31.0,False,1,loose
postoperative ocular inflammation,Prednisolone,1,1,12.3522,5.5241,2.0,5,0.0,14.6,False,4,loose
postoperative pain,Ketorolac,1,1,37.5595,7.366,7.5385,26,0.7308,11.9615,False,67,loose
postoperative pain,Toradol,2,2,26.5241,6.8485,6.7333,15,0.6667,18.0,False,67,loose
postpartum depression,Sertraline,1,1,33.3117,7.6422,8.0526,19,0.8421,22.7368,True,45,loose
postpartum depression,Citalopram,2,5,32.6209,7.1185,7.1905,21,0.7143,21.619,True,45,loose
postpartum depression,Zoloft,3,2,31.2658,7.5831,8.0,17,0.8235,25.3529,False,45,loose
postpartum depression,Venlafaxine,4,6,27.2413,7.0337,7.0667,15,0.6667,10.9333,True,45,loose
postpartum depression,Effexor XR,5,3,25.0779,7.5613,8.1818,11,0.8182,12.0,False,45,loose
postpartum depression,Celexa,6,4,24.813,7.1629,7.3333,12,0.75,30.8333,True,45,loose
postpartum depression,Paroxetine,7,7,16.998,6.9394,6.8333,6,0.6667,16.0,True,45,loose
postpartum depression,Paxil,8,8,16.998,6.9394,6.8333,6,0.6667,16.0,True,45,loose
postural orthostatic tachycardia syndrome,Fludrocortisone,1,1,24.2127,7.3004,7.6364,11,0.7273,10.6364,False,36,loose
postural orthostatic tachycardia syndrome,Midodrine,2,3,19.2727,6.4242,5.6667,9,0.5556,22.3333,False,36,loose
postural orthostatic tachycardia syndrome,ProAmatine,3,2,14.9829,6.7005,6.0,5,0.6,26.0,False,36,loose
precocious puberty,Leuprolide,1,1,25.459,6.8042,6.6429,14,0.6429,20.1429,False,0,none
precocious puberty,Lupron Depot-PED,2,2,24.2162,6.7164,6.4615,13,0.6154,21.5385,False,0,none
premature lab,Hydroxyprogesterone,1,1,46.8171,6.829,6.7872,47,0.6596,9.1915,False,1,loose
premature lab,Makena,2,2,46.8171,6.829,6.7872,47,0.6596,9.1915,False,1,loose
premature lab,Terbutaline,3,3,15.7732,6.4394,5.3333,6,0.6667,3.6667,False,1,loose
premenstrual dysphoric disorde,Fluoxetine,1,1,72.4105,8.4175,8.6486,74,0.8784,43.1892,True,40,loose
premenstrual dysphoric disorde,Drospirenone / ethinyl estradiol,2,12,65.3946,7.178,7.2048,83,0.7349,18.494,False,40,loose
premenstrual dysphoric disorde,Yaz,3,7,54.6467,7.5063,7.6226,53,0.7736,22.8113,False,40,loose
premenstrual dysphoric disorde,Sertraline,4,2,49.4886,8.2481,8.6667,36,0.9167,44.5278,True,40,loose
premenstrual dysphoric disorde,Zoloft,5,4,44.3276,8.0931,8.5333,30,0.9,52.5,False,40,loose
premenstrual dysphoric disorde,Sarafem,6,5,34.0697,8.0303,8.7222,18,0.8889,61.1667,False,40,loose
premenstrual dysphoric disorde,Citalopram,7,3,30.6397,8.1888,9.2143,14,0.9286,32.4286,True,40,loose
premenstrual dysphoric disorde,Gianvi,8,10,29.8441,7.2382,7.4118,17,0.7647,10.5294,False,40,loose
premenstrual dysphoric disorde,Drospirenone / ethinyl estradiol / levomefolate calcium,9,9,24.2127,7.3004,7.6364,11,0.7273,16.0909,True,40,loose
premenstrual dysphoric disorde,Prozac,10,11,23.9243,7.2134,7.4545,11,0.7273,58.2727,False,40,loose
premenstrual dysphoric disorde,Beyaz,11,8,23.4165,7.405,7.9,10,0.8,17.7,False,40,loose
premenstrual dysphoric disorde,Escitalopram,12,6,22.3317,7.8955,9.25,8,1.0,42.375,True,40,loose
premenstrual dysphoric disorde,Yasmin,13,13,16.8619,6.8838,6.6667,6,0.6667,20.0,False,40,loose
prevention of bladder infection,Nitrofurantoin,1,2,46.3681,7.0711,7.093,43,0.6744,35.9535,True,44,loose
prevention of bladder infection,Macrobid,2,4,24.4516,6.535,6.1429,14,0.5714,47.1429,True,44,loose
prevention of bladder infection,Methenamine,3,1,22.8974,8.0955,9.75,8,1.0,44.375,True,44,loose
prevention of bladder infection,Macrodantin,4,3,21.1299,7.0433,7.1111,9,0.6667,51.8889,True,44,loose
prevention of osteoporosis,Alendronate,1,1,15.5109,4.905,2.4,10,0.1,52.0,True,5,loose
prevention of thromboembolism in atrial fibrillation,Dabigatran,1,1,57.1301,7.2555,7.3065,62,0.6774,43.3548,True,66,loose
prevention of thromboembolism in atrial fibrillation,Pradaxa,2,2,56.1485,7.2487,7.3,60,0.6833,44.75,False,66,loose
prevention of thromboembolism in atrial fibrillation,Apixaban,3,4,38.2232,6.2839,6.0541,37,0.5405,42.1351,True,66,loose
prevention of thromboembolism in atrial fibrillation,Eliquis,4,3,37.1366,6.4646,6.2727,33,0.5758,45.6061,True,66,loose
primary immunodeficiency syndrome,Immune globulin subcutaneous,1,1,30.1099,7.097,7.1667,18,0.7222,7.9444,False,299,loose
primary immunodeficiency syndrome,Hizentra,2,2,23.2252,6.7045,6.4167,12,0.6667,10.5,False,299,loose
prostate cance,Leuprolide,1,11,46.2361,6.7442,6.6809,47,0.617,53.383,False,4,strict
prostate cance,Lupron,2,8,37.8071,6.9026,6.8667,30,0.6667,70.9667,False,4,strict
prostate cance,Abiraterone,3,1,28.1327,8.1212,9.25,12,0.9167,35.25,False,4,strict
prostate cance,Zytiga,4,2,28.1327,8.1212,9.25,12,0.9167,35.25,False,4,strict
prostate cance,Bicalutamide,5,3,20.9175,7.3955,8.0,8,0.875,71.125,False,4,strict
prostate cance,Eligard,6,7,18.9254,7.1531,7.4286,7,0.5714,20.1429,False,4,strict
prostate cance,Casodex,7,4,17.8145,7.2727,7.8333,6,0.8333,85.8333,False,4,strict
prostate cance,Lupron Depot,8,9,16.8619,6.8838,6.6667,6,0.6667,37.8333,False,4,strict
prostate cance,Goserelin,9,5,16.1667,7.23,7.8,5,0.8,48.0,False,4,strict
prostate cance,Zoladex,10,6,16.1667,7.23,7.8,5,0.8,48.0,False,4,strict
prostate cance,Sipuleucel-T,11,10,15.1144,6.7594,6.2,5,0.4,11.8,False,4,strict
prostatitis,Ciprofloxacin,1,7,28.3102,4.7853,4.0286,35,0.2286,16.2,False,0,none
prostatitis,Sulfamethoxazole / trimethoprim,2,6,22.6146,5.3303,4.2222,18,0.3333,11.3889,False,0,none
prostatitis,Cipro,3,4,22.1299,5.5325,4.4375,16,0.3125,27.5,False,0,none
prostatitis,Levofloxacin,4,3,17.5232,5.5413,3.8,10,0.3,14.8,False,0,none
prostatitis,Levaquin,5,2,16.4189,6.2057,4.8571,7,0.4286,20.2857,False,0,none
prostatitis,Bactrim DS,6,1,15.6372,6.3838,5.1667,6,0.5,11.5,False,0,none
prostatitis,Bactrim,7,5,13.4598,5.495,2.5,6,0.1667,16.3333,False,0,none
pruritus,Hydroxyzine,1,2,34.4166,7.0253,7.0417,24,0.75,25.5417,False,0,none
pruritus,Atarax,2,1,16.4297,7.3476,8.2,5,1.0,45.8,False,0,none
pseudobulbar affect,Dextromethorphan / quinidine,1,2,28.2544,7.8364,8.6154,13,0.8462,41.3077,False,4,loose
pseudobulbar affect,Nuedexta,2,1,27.844,8.0379,9.0833,12,0.9167,44.75,False,4,loose
pseudotumor cerebri,Acetazolamide,1,2,52.4152,6.7111,6.6557,61,0.6393,15.4098,False,0,none
pseudotumor cerebri,Diamox,2,1,34.8758,6.8397,6.7692,26,0.6154,24.6154,False,0,none
psoriasis,Ustekinumab,1,2,78.4523,8.3159,8.4944,89,0.8764,33.2697,False,1,loose
psoriasis,Stelara,2,4,77.8524,8.2991,8.4773,88,0.875,33.6364,False,1,loose
psoriasis,Adalimumab,3,14,67.1525,7.4614,7.5309,81,0.7284,27.4198,False,1,loose
psoriasis,Humira,4,15,66.4899,7.4338,7.5,80,0.725,27.75,False,1,loose
psoriasis,Methotrexate,5,7,64.3838,7.9858,8.1692,65,0.8615,48.7231,False,1,loose
psoriasis,Clobetasol,6,1,56.9502,8.4896,8.8889,45,0.8667,22.5778,False,1,loose
psoriasis,Betamethasone / calcipotriene,7,21,45.9636,7.2675,7.35,40,0.7,10.175,False,1,loose
psoriasis,Taclonex,8,17,41.9005,7.407,7.5625,32,0.7188,12.1562,False,1,loose
psoriasis,Etanercept,9,9,37.9547,7.7475,8.125,24,0.7917,11.75,False,1,loose
psoriasis,Clobex,10,6,37.0646,8.0882,8.7143,21,0.8095,31.0,False,1,loose
psoriasis,Enbrel,11,12,35.9933,7.6738,8.0455,22,0.7727,12.6818,False,1,loose
psoriasis,Mometasone,12,3,31.0715,8.3042,9.4286,14,1.0,28.2857,False,1,loose
psoriasis,Fluocinonide,13,19,27.4737,7.3427,7.6429,14,0.7143,17.6429,False,1,loose
psoriasis,Elocon,14,5,27.3851,8.2569,9.6364,11,1.0,33.1818,False,1,loose
psoriasis,Calcipotriene,15,23,26.8981,7.1888,7.3571,14,0.7857,21.9286,False,1,loose
psoriatic arthritis,Adalimumab,1,5,52.8136,7.3954,7.4902,51,0.6863,28.5882,False,36,loose
psoriatic arthritis,Humira,2,6,52.8136,7.3954,7.4902,51,0.6863,28.5882,False,36,loose
psoriatic arthritis,Etanercept,3,1,46.6361,7.998,8.3529,34,0.8529,22.4412,False,36,loose
psoriatic arthritis,Enbrel,4,2,45.6896,7.9535,8.303,33,0.8485,23.1212,False,36,loose
psoriatic arthritis,Apremilast,5,16,44.908,5.4063,5.1304,69,0.3768,20.5217,False,36,loose
psoriatic arthritis,Otezla,6,15,44.8041,5.5573,5.2923,65,0.4,21.7231,False,36,loose
psoriatic arthritis,Infliximab,7,3,26.0873,7.8656,8.8182,11,0.9091,19.4545,False,36,loose
psoriatic arthritis,Remicade,8,4,26.0873,7.8656,8.8182,11,0.9091,19.4545,False,36,loose
psoriatic arthritis,Methotrexate,9,8,24.7394,6.6119,6.2857,14,0.5714,14.1429,True,36,loose
psoriatic arthritis,Ustekinumab,10,9,23.6393,6.5564,6.1538,13,0.6154,14.7692,False,36,loose
psoriatic arthritis,Stelara,11,7,23.3696,6.7462,6.5,12,0.6667,15.8333,False,36,loose
psoriatic arthritis,Golimumab,12,10,22.9182,6.3564,5.7692,13,0.4615,16.9231,False,36,loose
psoriatic arthritis,Simponi,13,11,22.9182,6.3564,5.7692,13,0.4615,16.9231,False,36,loose
psoriatic arthritis,Sulfasalazine,14,14,21.7819,6.2879,5.5833,12,0.5,27.9167,True,36,loose
psoriatic arthritis,Cosentyx,15,17,15.5585,5.1862,2.7778,9,0.2222,8.7778,False,36,loose
psychosis,Haloperidol,1,2,43.0375,7.2747,7.3714,35,0.7714,18.8286,True,4,strict
psychosis,Haldol,2,1,26.545,7.6629,8.3333,12,0.8333,38.6667,False,4,strict
psychosis,Perphenazine,3,5,19.2205,6.7955,6.5,8,0.625,10.375,True,4,strict
psychosis,Fluphenazine,4,6,17.9506,6.7847,6.4286,7,0.7143,14.4286,False,4,strict
psychosis,Fanapt,5,3,16.7258,6.8283,6.5,6,0.5,20.3333,False,4,strict
psychosis,Iloperidone,6,4,16.7258,6.8283,6.5,6,0.5,20.3333,False,4,strict
pulmonary embolism,Rivaroxaban,1,2,40.7386,6.7898,6.7222,36,0.6944,23.7222,True,8,strict
pulmonary embolism,Xarelto,2,3,38.6685,6.7313,6.6364,33,0.6667,25.6667,False,8,strict
pulmonary embolism,Apixaban,3,1,19.2039,7.2584,7.7143,7,0.7143,25.7143,False,8,strict
pulmonary hypertension,Ambrisentan,1,2,23.5603,7.4504,8.0,10,0.8,16.3,False,16,strict
pulmonary hypertension,Letairis,2,1,23.2727,7.7576,8.7778,9,0.8889,18.1111,False,16,strict
pulmonary hypertension,Treprostinil,3,4,22.9853,7.2686,7.6,10,0.9,6.8,False,16,strict
pulmonary hypertension,Tyvaso,4,3,22.2727,7.4242,8.0,9,1.0,7.5556,False,16,strict
pulmonary hypertension,Revatio,5,5,18.7962,6.6455,6.125,8,0.625,21.625,False,16,strict
pulmonary hypertension,Sildenafil,6,6,18.7962,6.6455,6.125,8,0.625,21.625,True,16,strict
pulmonary hypertension,Selexipag,7,10,14.9567,6.1061,4.3333,6,0.1667,6.1667,False,16,strict
pulmonary hypertension,Adcirca,8,7,14.5883,6.5241,5.4,5,0.4,10.8,False,16,strict
pulmonary hypertension,Tadalafil,9,8,14.5883,6.5241,5.4,5,0.4,10.8,False,16,strict
pulmonary hypertension,Uptravi,10,9,13.7991,6.1711,4.2,5,0.2,7.4,False,16,strict
raynaud s syndrome,Nifedipine,1,1,42.2862,7.4752,7.6562,32,0.7812,21.0625,False,21,loose
raynaud s syndrome,Procardia,2,2,15.7721,7.0535,7.2,5,0.6,26.8,False,21,loose
reflex sympathetic dystrophy syndrome,Gabapentin,1,3,26.8584,6.5141,6.1765,17,0.5294,7.0588,True,21,loose
reflex sympathetic dystrophy syndrome,Pregabalin,2,2,26.4663,7.0734,7.1429,14,0.7857,11.2143,False,21,loose
reflex sympathetic dystrophy syndrome,Lyrica,3,4,19.4156,6.4719,5.7778,9,0.6667,11.7778,False,21,loose
reflex sympathetic dystrophy syndrome,Trazodone,4,1,19.0646,7.2057,7.5714,7,0.7143,29.0,True,21,loose
renal cell carcinoma,Pazopanib,1,1,50.0713,8.0178,8.3333,39,0.8205,53.359,False,3,strict
renal cell carcinoma,Votrient,2,2,45.4343,7.9091,8.2424,33,0.8182,62.1818,False,3,strict
renal cell carcinoma,Sunitinib,3,3,31.807,7.497,7.8333,18,0.8333,51.1667,False,3,strict
renal cell carcinoma,Sutent,4,4,29.8442,7.461,7.8125,16,0.8125,56.6875,False,3,strict
restless legs syndrome,Ropinirole,1,15,89.4444,6.6854,6.6648,179,0.6201,22.1508,False,21,loose
restless legs syndrome,Pramipexole,2,11,81.1017,7.3426,7.377,122,0.7049,29.041,True,21,loose
restless legs syndrome,Tramadol,3,1,75.517,8.3395,8.5366,82,0.8902,30.8415,True,21,loose
restless legs syndrome,Mirapex,4,7,68.726,7.6838,7.7875,80,0.7625,38.8375,False,21,loose
restless legs syndrome,Gabapentin,5,6,64.1049,7.7739,7.9118,68,0.7941,51.8382,True,21,loose
restless legs syndrome,Requip,6,16,58.9676,6.6768,6.6282,78,0.6154,36.3462,False,21,loose
restless legs syndrome,Clonazepam,7,5,50.5149,7.7946,8.0238,42,0.7619,42.8333,True,21,loose
restless legs syndrome,Neupro,8,2,39.9877,7.9975,8.48,25,0.88,24.08,False,21,loose
restless legs syndrome,Rotigotine,9,3,39.9877,7.9975,8.48,25,0.88,24.08,False,21,loose
restless legs syndrome,Carbidopa / levodopa,10,4,35.0656,7.8409,8.35,20,0.85,34.25,False,21,loose
restless legs syndrome,Gabapentin enacarbil,11,13,29.2727,7.3182,7.5625,16,0.6875,35.3125,True,21,loose
restless legs syndrome,Horizant,12,9,29.1061,7.5152,7.9333,15,0.7333,37.4667,False,21,loose
restless legs syndrome,Sinemet,13,12,25.3903,7.3295,7.6667,12,0.75,45.3333,False,21,loose
restless legs syndrome,Klonopin,14,10,24.6453,7.4308,7.9091,11,0.7273,73.0,False,21,loose
restless legs syndrome,Neurontin,15,8,20.1786,7.6268,8.7143,7,1.0,103.7143,False,21,loose
rheumatoid arthritis,Etanercept,1,1,73.6867,8.1373,8.3049,82,0.8293,40.1341,False,3,strict
rheumatoid arthritis,Enbrel,2,2,71.3321,8.0768,8.2436,78,0.8205,42.0513,False,3,strict
rheumatoid arthritis,Adalimumab,3,38,63.2597,6.5953,6.5435,92,0.6304,48.1848,False,3,strict
rheumatoid arthritis,Humira,4,39,61.5459,6.5239,6.4607,89,0.618,49.764,False,3,strict
rheumatoid arthritis,Methotrexate,5,22,60.4966,7.1796,7.2113,71,0.6761,78.1972,True,3,strict
rheumatoid arthritis,Hydroxychloroquine,6,31,55.1923,6.7937,6.7576,66,0.6364,66.4697,True,3,strict
rheumatoid arthritis,Rituximab,7,17,51.5812,7.5239,7.6596,47,0.7872,43.4043,False,3,strict
rheumatoid arthritis,Golimumab,8,21,43.8094,7.2022,7.2703,37,0.7027,29.2432,False,3,strict
rheumatoid arthritis,Prednisone,9,9,42.9766,7.7188,8.0,31,0.7742,71.0323,True,3,strict
rheumatoid arthritis,Leflunomide,10,36,40.9205,6.6382,6.5263,38,0.6053,66.2895,False,3,strict
rheumatoid arthritis,Infliximab,11,7,40.6245,7.8182,8.1852,27,0.7778,31.5185,False,3,strict
rheumatoid arthritis,Simponi,12,18,39.7858,7.388,7.5517,29,0.7586,35.069,False,3,strict
rheumatoid arthritis,Remicade,13,8,39.5723,7.7608,8.1154,26,0.7692,32.6154,False,3,strict
rheumatoid arthritis,Plaquenil,14,32,39.284,6.7372,6.6471,34,0.5882,95.9118,False,3,strict
rheumatoid arthritis,Diclofenac,15,25,38.9808,7.1169,7.1667,30,0.7,19.8667,False,3,strict
rhinitis,Fluticasone,1,4,54.7149,7.1844,7.2241,58,0.6552,21.2931,False,0,none
rhinitis,Flonase,2,3,42.7857,7.2321,7.3143,35,0.6857,27.4857,False,0,none
rhinitis,Veramyst,3,2,22.4156,7.4719,8.1111,9,0.7778,18.5556,False,0,none
rhinitis,Allerx Dose Pack DF,4,1,17.3505,7.7594,9.6,5,1.0,3.6,False,0,none
rosacea,Ivermectin,1,9,67.1525,7.4614,7.5309,81,0.7531,12.8148,False,0,none
rosacea,Doxycycline,2,5,66.1817,7.8543,8.0,71,0.7746,24.0986,False,0,none
rosacea,Soolantra,3,10,63.4175,7.4225,7.4932,73,0.7534,13.4795,False,0,none
rosacea,Azelaic acid,4,4,54.0213,7.8798,8.1064,47,0.8298,19.5957,False,0,none
rosacea,Metronidazole,5,12,48.9169,6.9179,6.9,50,0.66,30.12,False,0,none
rosacea,Oracea,6,3,48.8991,8.039,8.3784,37,0.8378,26.7297,False,0,none
rosacea,Finacea,7,7,44.9882,7.7154,7.9706,34,0.7941,24.4412,False,0,none
rosacea,Minocycline,8,1,39.8599,8.1364,8.7083,24,0.8333,20.0417,False,0,none
rosacea,Brimonidine,9,17,37.066,3.8029,3.4,95,0.2526,16.4,False,0,none
rosacea,Mirvaso,10,16,36.3371,3.9885,3.5542,83,0.2771,18.5663,False,0,none
rosacea,Sulfacetamide sodium / sulfur,11,2,32.2727,8.0682,8.875,16,0.9375,17.8125,False,0,none
rosacea,MetroGel,12,11,28.4156,7.1039,7.1875,16,0.75,49.1875,False,0,none
rosacea,Isotretinoin,13,8,24.279,7.6777,8.5,10,0.9,12.3,False,0,none
rosacea,Accutane,14,6,18.9031,7.7172,9.1667,6,1.0,19.3333,False,0,none
rosacea,Oxymetazoline,15,14,16.57,4.9961,2.8182,11,0.1818,3.5455,False,0,none
schizoaffective disorde,Ziprasidone,1,9,43.5612,7.1614,7.2162,37,0.6757,17.5676,False,3,strict
schizoaffective disorde,Aripiprazole,2,12,43.4095,6.8636,6.825,40,0.65,17.825,True,3,strict
schizoaffective disorde,Paliperidone,3,19,42.4374,6.2571,6.0652,46,0.5652,19.3261,False,3,strict
schizoaffective disorde,Abilify,4,11,42.1136,7.0189,7.0278,36,0.6667,19.5833,False,3,strict
schizoaffective disorde,Geodon,5,10,41.9046,7.0832,7.1143,35,0.6571,18.4,False,3,strict
schizoaffective disorde,Quetiapine,6,13,38.8149,6.8616,6.8125,32,0.5938,19.0,True,3,strict
schizoaffective disorde,Olanzapine,7,20,38.0849,6.1782,5.9211,38,0.5263,14.2632,False,3,strict
schizoaffective disorde,Lurasidone,8,1,37.1619,8.3097,9.1,20,0.95,22.95,False,3,strict
schizoaffective disorde,Seroquel,9,8,35.7774,7.303,7.4583,24,0.6667,23.8333,False,3,strict
schizoaffective disorde,Risperidone,10,17,35.7205,6.5216,6.3333,30,0.4333,18.8333,False,3,strict
schizoaffective disorde,Invega,11,21,34.1866,6.0434,5.6875,32,0.5,22.9062,False,3,strict
schizoaffective disorde,Asenapine,12,6,34.1484,7.4518,7.7143,21,0.7619,25.0952,False,3,strict
schizoaffective disorde,Saphris,13,7,34.1484,7.4518,7.7143,21,0.7619,25.0952,False,3,strict
schizoaffective disorde,Zyprexa,14,14,30.8156,6.7245,6.5714,21,0.619,20.4762,False,3,strict
schizoaffective disorde,Latuda,15,3,30.0641,8.035,8.9286,14,0.9286,31.6429,False,3,strict
schizophrenia,Lurasidone,1,24,51.3842,6.5258,6.4355,62,0.5806,28.0806,False,6,strict
schizophrenia,Paliperidone,2,27,51.0713,6.2394,6.1045,67,0.597,17.806,True,6,strict
schizophrenia,Aripiprazole,3,19,50.76,6.7233,6.6667,57,0.6316,22.6316,True,6,strict
schizophrenia,Latuda,4,26,49.8635,6.4917,6.3898,59,0.5763,29.4915,False,6,strict
schizophrenia,Abilify,5,23,45.3692,6.5485,6.4375,48,0.6042,25.6458,False,6,strict
schizophrenia,Risperidone,6,29,41.5882,6.0663,5.8298,47,0.5319,20.6809,False,6,strict
schizophrenia,Olanzapine,7,21,40.706,6.692,6.5946,37,0.7297,24.4324,True,6,strict
schizophrenia,Quetiapine,8,13,40.1006,7.0888,7.125,32,0.7188,19.0938,False,6,strict
schizophrenia,Asenapine,9,4,38.7672,7.6029,7.8846,26,0.8462,18.2692,False,6,strict
schizophrenia,Saphris,10,5,38.7672,7.6029,7.8846,26,0.8462,18.2692,False,6,strict
schizophrenia,Ziprasidone,11,16,37.9375,6.9264,6.9,30,0.7,19.5333,False,6,strict
schizophrenia,Clozapine,12,1,36.7869,8.0276,8.619,21,0.9048,61.8095,False,6,strict
schizophrenia,Geodon,13,14,36.6274,7.049,7.0741,27,0.7037,21.5556,False,6,strict
schizophrenia,Invega,14,30,34.4558,5.998,5.6364,33,0.5455,25.2727,False,6,strict
schizophrenia,Zyprexa,15,17,30.5935,6.8409,6.75,20,0.75,36.3,True,6,strict
sciatica,Cyclobenzaprine,1,8,41.0438,6.6582,6.5526,38,0.6316,41.4737,False,2,loose
sciatica,Naproxen,2,7,36.1025,6.8227,6.75,28,0.7143,41.6071,False,2,loose
sciatica,Diclofenac,3,3,30.1284,7.3072,7.5294,17,0.7059,33.4706,False,2,loose
sciatica,Flexeril,4,9,27.8472,6.5636,6.2778,18,0.5556,64.0,False,2,loose
sciatica,Diclofenac / misoprostol,5,1,22.0489,7.7955,9.0,8,1.0,49.875,False,2,loose
sciatica,Arthrotec,6,2,20.3179,7.6794,8.8571,7,1.0,57.0,False,2,loose
sciatica,Aleve,7,5,20.069,7.0955,7.25,8,0.75,68.25,False,2,loose
sciatica,Voltaren,8,4,17.8145,7.2727,7.8333,6,0.5,55.1667,False,2,loose
sciatica,Ibuprofen,9,6,16.998,6.9394,6.8333,6,0.8333,21.6667,True,2,loose
sciatica,Nabumetone,10,10,15.2289,6.2172,4.6667,6,0.5,34.6667,False,2,loose
seasonal allergic conjunctivitis,Olopatadine,1,2,47.8165,7.0502,7.0652,46,0.6522,9.3043,False,2,loose
seasonal allergic conjunctivitis,Patanol,2,1,32.1189,7.79,8.3529,17,0.8235,12.8235,False,2,loose
seasonal allergic conjunctivitis,Pataday,3,3,25.8907,6.9196,6.8571,14,0.6429,10.7857,False,2,loose
seasonal allergic conjunctivitis,Pazeo,4,4,15.8619,5.9952,4.2857,7,0.2857,7.0,False,2,loose
seborrheic dermatitis,Ketoconazole,1,2,26.7542,7.1504,7.2857,14,0.6429,25.0714,False,2,loose
seborrheic dermatitis,Xolegel,2,1,17.6784,7.2172,7.6667,6,0.6667,26.8333,False,2,loose
sedation,Trazodone,1,3,66.9944,7.5375,7.6203,79,0.7468,68.3671,False,0,none
sedation,Hydroxyzine,2,8,53.9134,6.6871,6.6308,65,0.6,33.6769,False,0,none
sedation,Promethazine,3,2,39.9388,7.5477,7.7857,28,0.7857,39.75,False,0,none
sedation,Lorazepam,4,1,27.3891,7.5964,8.1538,13,0.7692,22.0,False,0,none
sedation,Desyrel,5,5,20.9175,7.3955,8.0,8,0.875,99.625,False,0,none
sedation,Phenergan,6,6,18.6469,7.0479,7.1429,7,0.7143,74.8571,False,0,none
sedation,Vistaril,7,7,18.6469,7.0479,7.1429,7,0.5714,64.7143,False,0,none
sedation,Ativan,8,4,18.2227,7.4394,8.3333,6,0.6667,30.0,False,0,none
seizure prevention,Lamotrigine,1,3,55.7055,7.2522,7.3051,59,0.661,26.3898,False,13,loose
seizure prevention,Clonazepam,2,1,51.4,8.3382,8.7632,38,0.8421,18.3421,True,13,loose
seizure prevention,Topiramate,3,6,46.239,6.4747,6.3529,51,0.6275,22.4706,False,13,loose
seizure prevention,Lamictal,4,4,43.9336,7.2226,7.2973,37,0.6486,37.1892,False,13,loose
seizure prevention,Topamax,5,5,37.4007,6.6116,6.4688,32,0.625,32.3125,False,13,loose
